,Accuracy,Lambda ESM,Genes,Cells,Strains,Tissue depth,Output gene fraction,Output cell fraction,Output strain fraction,Output cells random,In degree,Input fraction,Input signal depth,ESMs,Secretion low,Secretion high,ESM threshold,Cell radius,Voxel length,Timesteps,Warmup timesteps,Delay,Function,Window size,Kappa,Summary,Source dist,Reuse,Auxiliary,Lasso weights,Output,Threads
84,0.484304932735426,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
85,0.4349775784753363,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
86,0.4439461883408072,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
87,0.484304932735426,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
88,0.5246636771300448,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
89,0.4977578475336323,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
90,0.5336322869955157,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
91,0.4798206278026906,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
92,0.43946188340807174,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
93,0.4484304932735426,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
94,0.48878923766816146,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
95,0.48878923766816146,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
96,0.42152466367713004,15.0,100,7500,10,3,1.0,0.3333333333333333,1.0,False,2.0,0.5,1,20,1.0,5.0,11.5,10.0,20.0,1000,100,2,parity,9,False,False,1,False,False,False,output,19
